"","iso_code","location","region","sub_region","date","new_cases","total_cases","MA_new_cases","MA_total_cases","date_import","import_low","import_upp","MSM_pop","pop2022","cum_icni_prop"
"15360","LVA","Latvia","Europe","Northern Europe",2022-09-17,0,4,0,4,2022-05-24,NA,NA,19425.7358698135,1850.651,0.000205912405419646
"15361","MAF","Saint Martin","Americas","Latin America and the Caribbean",2022-09-17,0,1,0,1,2022-07-22,NA,NA,503.836479112461,31.791,0.00198477093552567
"15362","MAR","Morocco","Africa","Northern Africa",2022-09-17,0,3,0,3,2022-05-26,NA,NA,42000,37457.971,7.14285714285714e-05
"15363","MCO","Monaco","Europe","Western Europe",2022-09-17,0,3,0,3,2022-07-15,2022-07-13,2022-07-18,331.412888603235,36.469,0.00905215247555316
"15364","MDA","Republic of Moldova","Europe","Eastern Europe",2022-09-17,0,2,0,2,2022-08-06,NA,NA,14600,3272.996,0.000136986301369863
"15365","MEX","Mexico","Americas","Latin America and the Caribbean",2022-09-17,33,1794,42.0714285714286,1526.92857142857,2022-05-20,NA,NA,1200000,127504.125,0.00127244047619048
"15366","MLT","Malta","Europe","Southern Europe",2022-09-17,0,33,0,33,2022-05-15,NA,NA,3851.9846274941,533.286,0.00856701238225556
"15367","MNE","Montenegro","Europe","Southern Europe",2022-09-17,0,2,0,2,2022-07-26,2022-07-24,2022-07-29,4529.48366200923,627.082,0.000441551432622416
"15368","MTQ","Martinique","Americas","Latin America and the Caribbean",2022-09-17,0,7,0,7,2022-07-09,2022-07-07,2022-07-12,12384.9859,367.507,0.000565200481980363
"15369","NCL","New Caledonia","Oceania","Melanesia",2022-09-17,0,1,0,1,2022-07-06,2022-07-04,2022-07-09,4726.185,289.95,0.000211587146927173
"15370","NLD","Netherlands","Europe","Western Europe",2022-09-17,1,1221,1.14285714285714,1214.71428571429,2022-04-27,NA,NA,230000,17564.014,0.00528136645962733
"15371","NOR","Norway","Europe","Northern Europe",2022-09-17,0,91,0.427518508014834,89.0121700894926,2022-05-23,NA,NA,57042.4383237622,5434.319,0.00156045521028179
"15372","NZL","New Zealand","Oceania","Australia and New Zealand",2022-09-17,1.04895458428015,6.66498759169345,0.190684063850249,4.38135386159861,2022-07-06,NA,NA,37500,5185.288,0.000116836102975963
"15373","PAN","Panama","Americas","Latin America and the Caribbean",2022-09-17,2,15,0.214285714285714,12.8571428571429,2022-06-28,NA,NA,29600,4408.581,0.000434362934362934
"15374","PER","Peru","Americas","Latin America and the Caribbean",2022-09-17,17,2408,30.7857142857143,2228.35714285714,2022-06-15,NA,NA,260000,34049.588,0.0085706043956044
"15375","PHL","Philippines","Asia","South-eastern Asia",2022-09-17,0,4,0,4,2022-07-12,NA,NA,678100,115559.009,5.89883498009143e-06
"15376","POL","Poland","Europe","Eastern Europe",2022-09-17,1,192,1.57142857142857,185.142857142857,2022-05-16,NA,NA,840985.7595,39857.145,0.000220149812349893
"15377","PRI","Puerto Rico","Americas","Latin America and the Caribbean",2022-09-17,0.340769452762562,172.754569126655,2.0235903123606,166.044963957707,2022-06-23,2022-06-21,2022-06-26,109606.1159,3252.407,0.00151492425941997
"15378","PRT","Portugal","Europe","Southern Europe",2022-09-17,0,912.94562561417,1.28571428571429,905.302768471313,2022-04-22,NA,NA,74187.6105711891,10270.865,0.012202883493634
"15379","PRY","Paraguay","Americas","Latin America and the Caribbean",2022-09-17,0,1,0,1,2022-08-19,2022-08-17,2022-08-22,27700,6780.744,3.6101083032491e-05
"15380","QAT","Qatar","Asia","Western Asia",2022-09-17,0,4,0.0714285714285714,3.78571428571429,2022-07-09,NA,NA,27490.2444,2695.122,0.000137711190582005
"15381","ROU","Romania","Europe","Eastern Europe",2022-09-17,0,40,0.214285714285714,38.8571428571429,2022-06-02,NA,NA,10500,19659.267,0.00370068027210884
"15382","RUS","Russia","Europe","Eastern Europe",2022-09-17,0,2,0.0238659635147263,1.98931177323859,2022-07-06,2022-07-04,2022-07-09,1532011.64928064,144713.314,1.29849650567127e-06
"15383","SAU","Saudi Arabia","Asia","Western Asia",2022-09-17,0,7,0,7,2022-07-03,NA,NA,371369.964,36408.82,1.88491280355672e-05
"15384","SDN","Sudan","Africa","Northern Africa",2022-09-17,0,1,0,1,2022-07-09,NA,NA,132000,46874.204,7.57575757575758e-06
"15385","SGP","Singapore","Asia","South-eastern Asia",2022-09-17,0,18,0.0714285714285714,18,2022-06-14,NA,NA,97403.7307,5975.689,0.000184797849842521
"15386","SLV","El Salvador","Americas","Latin America and the Caribbean",2022-09-17,0,6,0.357142857142857,3.64285714285714,2022-08-22,NA,NA,54100,6336.392,6.73356218642725e-05
"15387","SMR","San Marino","Europe","Southern Europe",2022-09-17,0,1,0.0714285714285714,0.214285714285714,2022-09-15,NA,NA,243.129957586457,33.66,0.000881362858007798
"15388","SRB","Serbia","Europe","Southern Europe",2022-09-17,0,40,0.142857142857143,39.2857142857143,2022-06-03,NA,NA,40000,7221.365,0.000982142857142857
"15389","SVK","Slovakia","Europe","Eastern Europe",2022-09-17,0,14,0,14,2022-06-23,NA,NA,119076.8583,5643.453,0.000117571123389304
"15390","SVN","Slovenia","Europe","Southern Europe",2022-09-17,0,46,0,46,2022-05-18,NA,NA,15311.8711173472,2119.844,0.00300420501501515
"15391","SWE","Sweden","Europe","Northern Europe",2022-09-17,1,191,1.28571428571429,184.642857142857,2022-05-05,NA,NA,1e+05,10549.347,0.00184642857142857
"15392","THA","Thailand","Asia","South-eastern Asia",2022-09-17,0,9,0.142857142857143,7.85714285714286,2022-07-09,NA,NA,527900,71697.03,1.48837712770276e-05
"15393","TUR","Türkiye","Asia","Western Asia",2022-09-17,0,12,0,12,2022-06-25,NA,NA,870480.6582,85341.241,1.37854872327823e-05
"15394","TWN","Taiwan, Province of China","Asia","Eastern Asia",2022-09-17,0,3,0,3,2022-06-20,NA,NA,239889.946426095,23893.394,1.25057345866065e-05
"15395","UKR","Ukraine","Europe","Eastern Europe",2022-09-17,0,3,0.142857142857143,1.85714285714286,2022-08-26,NA,NA,179400,39701.739,1.0351966873706e-05
"15396","URY","Uruguay","Americas","Latin America and the Caribbean",2022-09-17,1,8,0.214285714285714,5.85714285714286,2022-07-20,NA,NA,28600,3422.794,0.000204795204795205
"15397","USA","United States of America","Americas","Northern America",2022-09-17,271.758331630834,25251.3731256152,202.143710538301,24062.0580725968,2022-04-29,NA,NA,4500000,338289.857,0.00534712401613262
"15398","VEN","Venezuela (Bolivarian Republic of)","Americas","Latin America and the Caribbean",2022-09-17,0,8,0.214285714285714,6.5,2022-05-28,NA,NA,210800,28301.696,3.08349146110057e-05
"15399","VNM","Viet Nam","Asia","South-eastern Asia",2022-09-17,0,0,0,0,2022-09-18,NA,NA,256000,98186.856,0
"15400","ZAF","South Africa","Africa","Sub-Saharan Africa",2022-09-17,0,5,7.43452918275774e-19,5,2022-06-16,2022-06-14,2022-06-19,309700,59893.885,1.61446561188247e-05
"15401","ABW","Aruba","Americas","Latin America and the Caribbean",2022-09-18,0,3,0,3,2022-08-09,NA,NA,3587.1965,106.445,0.000836307684845255
"15402","AND","Andorra","Europe","Southern Europe",2022-09-18,0,4,0,4,2022-06-20,NA,NA,576.577710468845,79.824,0.00693748635677815
"15403","ARE","United Arab Emirates","Asia","Western Asia",2022-09-18,0,16,0,16,2022-05-12,NA,NA,96299.5158,9441.129,0.000166148291266902
"15404","ARG","Argentina","Americas","Latin America and the Caribbean",2022-09-18,7,418,10.1590440139805,350.035789609215,2022-05-03,NA,NA,205600,45510.318,0.00170250870432497
"15405","AUS","Australia","Oceania","Australia and New Zealand",2022-09-18,0,34,0,34,2022-05-08,NA,NA,263500,26177.413,0.000129032258064516
"15406","AUT","Austria","Europe","Western Europe",2022-09-18,0.754422538452163,309.130926339245,1.42679821315373,300.710451642685,2022-05-14,NA,NA,81238.97811776,8939.617,0.00370155384287072
"15407","BEL","Belgium","Europe","Western Europe",2022-09-18,2.01032732152702,772.16104444074,1.79891124564326,761.356853614969,2022-05-10,NA,NA,105923.535897807,11655.93,0.0071877968117446
"15408","BEN","Benin","Africa","Sub-Saharan Africa",2022-09-18,0,3,0,3,2022-06-08,2022-06-06,2022-06-11,5800,13352.864,0.000517241379310345
"15409","BGR","Bulgaria","Europe","Eastern Europe",2022-09-18,0,6,0.0714285714285714,5.78571428571429,2022-06-10,NA,NA,57800,6781.953,0.000100098863074642
"15410","BHR","Bahrain","Asia","Western Asia",2022-09-18,0,1,0.0714285714285714,0.584651581477808,2022-09-10,2022-09-08,2022-09-13,15016.7766,1472.233,3.89332276194219e-05
"15411","BHS","Bahamas","Americas","Latin America and the Caribbean",2022-09-18,0,2,0,2,2022-06-18,2022-06-16,2022-06-21,2800,409.984,0.000714285714285714
"15412","BIH","Bosnia and Herzegovina","Europe","Southern Europe",2022-09-18,0,7,0.142857142857143,5.71428571428571,2022-07-02,NA,NA,6900,3233.526,0.00082815734989648
"15413","BMU","Bermuda","Americas","Northern America",2022-09-18,0,1,0,1,2022-07-16,NA,NA,718.819322375309,64.184,0.00139117017151896
"15414","BOL","Bolivia","Americas","Latin America and the Caribbean",2022-09-18,0,155,2.27154051899849,145.243000007832,2022-07-26,2022-07-24,2022-07-29,35500,12224.11,0.00409135211289668
"15415","BRA","Brazil","Americas","Latin America and the Caribbean",2022-09-18,56.6344435348893,7746.98713040314,69.1860563748893,7342.67690712348,2022-05-13,NA,NA,2e+06,215313.498,0.00367133845356174
"15416","BRB","Barbados","Americas","Latin America and the Caribbean",2022-09-18,0,1,0,1,2022-07-04,NA,NA,2600,281.635,0.000384615384615385
"15417","CAN","Canada","Americas","Northern America",2022-09-18,0.328440366281389,1422.62781141868,2.5594339621154,1407.87427271636,2022-04-28,NA,NA,349800,38454.327,0.0040247978065076
"15418","CHE","Switzerland","Europe","Western Europe",2022-09-18,1,528.358961485051,1.86892259139563,516.894936434212,2022-05-13,2022-05-11,2022-05-16,80000,8740.472,0.00646118670542765
"15419","CHL","Chile","Americas","Latin America and the Caribbean",2022-09-18,13.9372632183393,873.243724786163,16.0116175181505,777.300078174911,2022-06-02,NA,NA,122600,19603.733,0.00634013114335164
"15420","CHN","China","Asia","Eastern Asia",2022-09-18,0,1,0.0714285714285714,0.714285714285714,2022-09-09,NA,NA,23241963.5931,1425887.337,3.07325889839088e-08
"15421","COL","Colombia","Americas","Latin America and the Caribbean",2022-09-18,53,2426,59.3571428571429,2056.85714285714,2022-05-30,NA,NA,356700,51874.024,0.00576635027434018
"15422","CRI","Costa Rica","Americas","Latin America and the Caribbean",2022-09-18,0,3,0,3,2022-07-13,NA,NA,10100,5180.829,0.000297029702970297
"15423","CUB","Cuba","Americas","Latin America and the Caribbean",2022-09-18,0,1,0,1,2022-08-17,NA,NA,279200,11212.191,3.58166189111748e-06
"15424","CUW","Curaçao","Americas","Latin America and the Caribbean",2022-09-18,0,2,0,2,2022-08-09,NA,NA,3029.62765740541,191.163,0.000660147129008193
"15425","CYP","Cyprus","Asia","Western Asia",2022-09-18,0,5,0,5,2022-07-26,NA,NA,12765.1776,1251.488,0.000391690594261689
"15426","CZE","Czechia","Europe","Eastern Europe",2022-09-18,0,64,0.0714285714285714,63.5,2022-05-09,NA,NA,111094.883774052,10493.986,0.00057158347749972
"15427","DEU","Germany","Europe","Western Europe",2022-09-18,2.42147101772516,3614.44482802856,4.40341880248923,3591.83818398093,2022-05-02,NA,NA,750000,83369.843,0.00478911757864123
"15428","DNK","Denmark","Europe","Northern Europe",2022-09-18,0,186,0.305211469320902,184.134124028543,2022-05-16,NA,NA,50000,5882.261,0.00368268248057086
"15429","DOM","Dominican Republic","Americas","Latin America and the Caribbean",2022-09-18,0,46,0.699437601917306,44.7635110524503,2022-06-27,NA,NA,142000,11228.821,0.000315235993327115
"15430","ECU","Ecuador","Americas","Latin America and the Caribbean",2022-09-18,4,123,3.35714285714286,101.928571428571,2022-06-04,NA,NA,89400,18001,0.00114014062000639
"15431","EGY","Egypt","Africa","Northern Africa",2022-09-18,0,1,0.00176431994541236,1,2022-09-01,2022-08-30,2022-09-04,64300,110990.103,1.5552099533437e-05
"15432","ESP","Spain","Europe","Southern Europe",2022-09-18,0.0272160786775842,7217.67214815646,10.9494468789508,7164.86861581521,2022-04-26,NA,NA,890200,47558.63,0.00804860549968009
"15433","EST","Estonia","Europe","Northern Europe",2022-09-18,0,11,0.0714285714285714,11,2022-06-16,NA,NA,9000,1326.062,0.00122222222222222
"15434","FIN","Finland","Europe","Northern Europe",2022-09-18,0,39,0.142857142857143,38.5,2022-05-15,NA,NA,58159.5605503088,5540.745,0.000661971989397976
"15435","FRA","France","Europe","Western Europe",2022-09-18,5.66991185938843,4034.82560977418,8.87873381647814,3990.53656380285,2022-05-07,NA,NA,330000,64626.628,0.0120925350418268
"15436","GBR","The United Kingdom","Europe","Northern Europe",2022-09-18,1.6655571563804,3598.61891865813,5.09185429992255,3569.60100036126,2022-04-17,NA,NA,708621.322760554,67508.936,0.00503738863862475
"15437","GEO","Georgia","Asia","Western Asia",2022-09-18,0,2,0,2,2022-05-29,NA,NA,18500,3744.385,0.000108108108108108
"15438","GRC","Greece","Europe","Southern Europe",2022-09-18,2,80,0.928571428571429,72.3571428571429,2022-06-02,NA,NA,94000,10384.971,0.000769756838905775
"15439","GTM","Guatemala","Americas","Latin America and the Caribbean",2022-09-18,1,28,1.14285714285714,17.084854234149,2022-07-16,NA,NA,116500,17843.908,0.000146651109306
"15440","GUM","Guam","Oceania","Micronesia",2022-09-18,0,1,0.0580840011303451,0.922801276812193,2022-09-05,2022-09-03,2022-09-08,2799.9162,171.774,0.000329581748486684
"15441","GUY","Guyana","Americas","Latin America and the Caribbean",2022-09-18,0,2,0,2,2022-08-15,NA,NA,3300,808.726,0.000606060606060606
"15442","HKG","Hong Kong","Asia","Eastern Asia",2022-09-18,0,1,0,1,2022-08-30,NA,NA,122068.4995,7488.865,8.19212167017749e-06
"15443","HND","Honduras","Americas","Latin America and the Caribbean",2022-09-18,0,10,0.142857142857143,8.78571428571429,2022-07-26,NA,NA,40900,10432.86,0.000214809640237513
"15444","HRV","Croatia","Europe","Southern Europe",2022-09-18,0,29,0.0714285714285714,28.5714285714286,2022-06-19,NA,NA,29500,4030.358,0.000968523002421308
"15445","HUN","Hungary","Europe","Eastern Europe",2022-09-18,0,78,0.0714285714285714,77.7142857142857,2022-05-26,NA,NA,210310.1988,9967.308,0.000369522192255594
"15446","IDN","Indonesia","Asia","South-eastern Asia",2022-09-18,0,1,0,1,2022-08-11,NA,NA,754300,275501.339,1.32573246718812e-06
"15447","IND","India","Asia","Southern Asia",2022-09-18,0,12,0.0196963126383242,11.9667133986834,2022-07-08,2022-07-06,2022-07-11,238200,1417173.173,5.02380915142041e-05
"15448","IRL","Ireland","Europe","Northern Europe",2022-09-18,1.03736495553419,189,1.13820879449239,179.394036961505,2022-05-16,NA,NA,86500,5023.109,0.00207391950244514
"15449","IRN","Iran","Asia","Southern Asia",2022-09-18,0,1,0,1,2022-08-10,2022-08-08,2022-08-13,313924.554014187,88550.57,3.18547876301134e-06
"15450","ISL","Iceland","Europe","Northern Europe",2022-09-18,0,14.258285164747,0.163026133239725,13.2746700626178,2022-06-07,2022-06-05,2022-06-10,3914.21044817071,372.899,0.00339140427894512
"15451","ISR","Israel","Asia","Western Asia",2022-09-18,0,230,0,230,2022-05-16,NA,NA,92190.7518,9038.309,0.00249482725229278
"15452","ITA","Italy","Europe","Southern Europe",2022-09-18,0,879,1.35714285714286,873.156080152906,2022-05-09,NA,NA,426434.30034556,59037.474,0.00204757468957198
"15453","JAM","Jamaica","Americas","Latin America and the Caribbean",2022-09-18,0,14,0.0714285714285714,13.3571428571429,2022-07-03,NA,NA,42400,2827.377,0.000315026954177898
"15454","JOR","Jordan","Asia","Western Asia",2022-09-18,0,1,0.00892390681599883,0.998235680054588,2022-09-02,2022-08-31,2022-09-05,115115.8638,11285.869,8.67157355296314e-06
"15455","JPN","Japan","Asia","Eastern Asia",2022-09-18,0.0726953916268797,5.25113197306976,0.091851409772938,4.31221080966502,2022-07-15,NA,NA,7e+05,123951.692,6.16030115666432e-06
"15456","KOR","Republic of Korea","Asia","Eastern Asia",2022-09-18,0,2,0,2,2022-06-19,NA,NA,520231.319373243,51815.81,3.84444366480959e-06
"15457","LBN","Lebanon","Asia","Western Asia",2022-09-18,0,13,0.142857142857143,11.6428571428571,2022-06-06,NA,NA,16500,5489.739,0.000705627705627706
"15458","LTU","Lithuania","Europe","Northern Europe",2022-09-18,0,5,0,5,2022-07-26,NA,NA,28866.5134903663,2750.055,0.000173211080779418
"15459","LUX","Luxembourg","Europe","Western Europe",2022-09-18,0,55,0,55,2022-06-05,NA,NA,5885.0710259828,647.599,0.00934568159962268
"15460","LVA","Latvia","Europe","Northern Europe",2022-09-18,0,4,0,4,2022-05-24,NA,NA,19425.7358698135,1850.651,0.000205912405419646
"15461","MAF","Saint Martin","Americas","Latin America and the Caribbean",2022-09-18,0,1,0,1,2022-07-22,NA,NA,503.836479112461,31.791,0.00198477093552567
"15462","MAR","Morocco","Africa","Northern Africa",2022-09-18,0,3,0,3,2022-05-26,NA,NA,42000,37457.971,7.14285714285714e-05
"15463","MCO","Monaco","Europe","Western Europe",2022-09-18,0,3,0,3,2022-07-15,2022-07-13,2022-07-18,331.412888603235,36.469,0.00905215247555316
"15464","MDA","Republic of Moldova","Europe","Eastern Europe",2022-09-18,0,2,0,2,2022-08-06,NA,NA,14600,3272.996,0.000136986301369863
"15465","MEX","Mexico","Americas","Latin America and the Caribbean",2022-09-18,31,1825,41.2857142857143,1568.21428571429,2022-05-20,NA,NA,1200000,127504.125,0.00130684523809524
"15466","MLT","Malta","Europe","Southern Europe",2022-09-18,0,33,0,33,2022-05-15,NA,NA,3851.9846274941,533.286,0.00856701238225556
"15467","MNE","Montenegro","Europe","Southern Europe",2022-09-18,0,2,0,2,2022-07-26,2022-07-24,2022-07-29,4529.48366200923,627.082,0.000441551432622416
"15468","MTQ","Martinique","Americas","Latin America and the Caribbean",2022-09-18,0,7,0,7,2022-07-09,2022-07-07,2022-07-12,12384.9859,367.507,0.000565200481980363
"15469","NCL","New Caledonia","Oceania","Melanesia",2022-09-18,0,1,0,1,2022-07-06,2022-07-04,2022-07-09,4726.185,289.95,0.000211587146927173
"15470","NLD","Netherlands","Europe","Western Europe",2022-09-18,0,1221,1,1215.71428571429,2022-04-27,NA,NA,230000,17564.014,0.00528571428571429
"15471","NOR","Norway","Europe","Northern Europe",2022-09-18,0,91,0.423975757617777,89.4361458471104,2022-05-23,NA,NA,57042.4383237622,5434.319,0.00156788784763175
"15472","NZL","New Zealand","Oceania","Australia and New Zealand",2022-09-18,0.834910662419821,7.49989825411327,0.250320539737379,4.63167440133599,2022-07-06,NA,NA,37500,5185.288,0.00012351131736896
"15473","PAN","Panama","Americas","Latin America and the Caribbean",2022-09-18,0,15,0.214285714285714,13.0714285714286,2022-06-28,NA,NA,29600,4408.581,0.000441602316602317
"15474","PER","Peru","Americas","Latin America and the Caribbean",2022-09-18,12,2420,28.8571428571429,2257.21428571429,2022-06-15,NA,NA,260000,34049.588,0.00868159340659341
"15475","PHL","Philippines","Asia","South-eastern Asia",2022-09-18,0,4,0,4,2022-07-12,NA,NA,678100,115559.009,5.89883498009143e-06
"15476","POL","Poland","Europe","Eastern Europe",2022-09-18,2,194,1.57142857142857,186.714285714286,2022-05-16,NA,NA,840985.7595,39857.145,0.000222018367855949
