"","iso_code","location","date","new_cases","total_cases","date_import"
"1821","CMR","Cameroon","2022/07/31",0,7,"2022/06/13"
"1822","CMR","Cameroon","2022/08/09",0,7,"2022/06/13"
"1823","CMR","Cameroon","2022/07/25",0,7,"2022/06/13"
"1824","CMR","Cameroon","2022/07/21",0,7,"2022/06/13"
"1825","CMR","Cameroon","2022/08/21",0,7,"2022/06/13"
"1826","CMR","Cameroon","2022/08/01",0,7,"2022/06/13"
"1827","CMR","Cameroon","2022/07/09",0,4,"2022/06/13"
"1828","CMR","Cameroon","2022/09/02",0,7,"2022/06/13"
"1829","CMR","Cameroon","2022/06/24",0,3,"2022/06/13"
"1830","CMR","Cameroon","2022/08/27",0,7,"2022/06/13"
"1831","CMR","Cameroon","2022/10/03",0,8,"2022/06/13"
"1832","CMR","Cameroon","2022/09/08",0,7,"2022/06/13"
"1833","CMR","Cameroon","2022/09/01",0,7,"2022/06/13"
"1834","CMR","Cameroon","2022/09/10",0,7,"2022/06/13"
"1835","CMR","Cameroon","2022/07/03",1,4,"2022/06/13"
"1836","CMR","Cameroon","2022/06/19",0,3,"2022/06/13"
"1837","CMR","Cameroon","2022/07/26",0,7,"2022/06/13"
"1838","CMR","Cameroon","2022/08/13",0,7,"2022/06/13"
"1839","CMR","Cameroon","2022/08/28",0,7,"2022/06/13"
"1840","CMR","Cameroon","2022/09/03",0,7,"2022/06/13"
"1841","CMR","Cameroon","2022/09/29",0,8,"2022/06/13"
"1842","CMR","Cameroon","2022/08/11",0,7,"2022/06/13"
"1843","CMR","Cameroon","2022/09/22",0,8,"2022/06/13"
"1844","CMR","Cameroon","2022/08/10",0,7,"2022/06/13"
"1845","CMR","Cameroon","2022/07/14",0,7,"2022/06/13"
"1846","CMR","Cameroon","2022/08/16",0,7,"2022/06/13"
"1847","CMR","Cameroon","2022/09/09",0,7,"2022/06/13"
"1848","CMR","Cameroon","2022/08/18",0,7,"2022/06/13"
"1849","CMR","Cameroon","2022/09/11",0,7,"2022/06/13"
"1850","CMR","Cameroon","2022/08/22",0,7,"2022/06/13"
"1851","CMR","Cameroon","2022/08/07",0,7,"2022/06/13"
"1852","CMR","Cameroon","2022/09/20",0,7,"2022/06/13"
"1853","CMR","Cameroon","2022/09/30",0,8,"2022/06/13"
"1854","CMR","Cameroon","2022/06/21",0,3,"2022/06/13"
"1855","CMR","Cameroon","2022/08/05",0,7,"2022/06/13"
"1856","CMR","Cameroon","2022/08/15",0,7,"2022/06/13"
"1857","CMR","Cameroon","2022/08/08",0,7,"2022/06/13"
"1858","CMR","Cameroon","2022/07/11",0,4,"2022/06/13"
"1859","CMR","Cameroon","2022/06/29",0,3,"2022/06/13"
"1860","CMR","Cameroon","2022/09/21",1,8,"2022/06/13"
"1861","CMR","Cameroon","2022/07/29",0,7,"2022/06/13"
"1862","CMR","Cameroon","2022/06/20",0,3,"2022/06/13"
"1863","CMR","Cameroon","2022/09/19",0,7,"2022/06/13"
"1864","CMR","Cameroon","2022/08/14",0,7,"2022/06/13"
"1865","CMR","Cameroon","2022/06/27",0,3,"2022/06/13"
"1866","CMR","Cameroon","2022/08/26",0,7,"2022/06/13"
"1867","CMR","Cameroon","2022/08/20",0,7,"2022/06/13"
"1868","CMR","Cameroon","2022/07/07",0,4,"2022/06/13"
"1869","CMR","Cameroon","2022/09/06",0,7,"2022/06/13"
"1870","CMR","Cameroon","2022/09/26",0,8,"2022/06/13"
"1871","CMR","Cameroon","2022/07/08",0,4,"2022/06/13"
"1872","CMR","Cameroon","2022/07/24",0,7,"2022/06/13"
"1873","CMR","Cameroon","2022/07/02",0,3,"2022/06/13"
"1874","CMR","Cameroon","2022/08/30",0,7,"2022/06/13"
"1875","CMR","Cameroon","2022/09/24",0,8,"2022/06/13"
"1876","CMR","Cameroon","2022/08/29",0,7,"2022/06/13"
"1877","CMR","Cameroon","2022/09/18",0,7,"2022/06/13"
"1878","CMR","Cameroon","2022/08/19",0,7,"2022/06/13"
"1879","CMR","Cameroon","2022/07/17",0,7,"2022/06/13"
"1880","CMR","Cameroon","2022/08/02",0,7,"2022/06/13"
"1881","CMR","Cameroon","2022/08/03",0,7,"2022/06/13"
"1882","CMR","Cameroon","2022/06/25",0,3,"2022/06/13"
"1883","CMR","Cameroon","2022/09/15",0,7,"2022/06/13"
"1884","CMR","Cameroon","2022/07/23",0,7,"2022/06/13"
"1885","CMR","Cameroon","2022/08/17",0,7,"2022/06/13"
"1886","CMR","Cameroon","2022/07/04",0,4,"2022/06/13"
"1887","CMR","Cameroon","2022/07/20",0,7,"2022/06/13"
"1888","CMR","Cameroon","2022/06/18",0,3,"2022/06/13"
"1889","CMR","Cameroon","2022/06/23",0,3,"2022/06/13"
"1890","CMR","Cameroon","2022/09/07",0,7,"2022/06/13"
"1891","CMR","Cameroon","2022/07/30",0,7,"2022/06/13"
"1892","CMR","Cameroon","2022/08/24",0,7,"2022/06/13"
"1893","CMR","Cameroon","2022/09/17",0,7,"2022/06/13"
"1894","CMR","Cameroon","2022/09/04",0,7,"2022/06/13"
"1895","CMR","Cameroon","2022/07/15",0,7,"2022/06/13"
"1896","CMR","Cameroon","2022/07/22",0,7,"2022/06/13"
"1897","CMR","Cameroon","2022/06/22",0,3,"2022/06/13"
"1898","CMR","Cameroon","2022/09/14",0,7,"2022/06/13"
"1899","CMR","Cameroon","2022/10/01",0,8,"2022/06/13"
"1900","CMR","Cameroon","2022/07/12",3,7,"2022/06/13"
"1901","CMR","Cameroon","2022/07/18",0,7,"2022/06/13"
"1902","CMR","Cameroon","2022/07/06",0,4,"2022/06/13"
"1903","CMR","Cameroon","2022/07/05",0,4,"2022/06/13"
"1904","CMR","Cameroon","2022/07/01",0,3,"2022/06/13"
"1905","CMR","Cameroon","2022/10/02",0,8,"2022/06/13"
"1906","CMR","Cameroon","2022/07/13",0,7,"2022/06/13"
"1907","CMR","Cameroon","2022/09/16",0,7,"2022/06/13"
"1908","CMR","Cameroon","2022/06/26",0,3,"2022/06/13"
"1909","CMR","Cameroon","2022/07/16",0,7,"2022/06/13"
"1910","CMR","Cameroon","2022/07/19",0,7,"2022/06/13"
"1911","CMR","Cameroon","2022/07/28",0,7,"2022/06/13"
"1912","CMR","Cameroon","2022/09/05",0,7,"2022/06/13"
"1913","CMR","Cameroon","2022/09/23",0,8,"2022/06/13"
"1914","CMR","Cameroon","2022/08/06",0,7,"2022/06/13"
"1915","CMR","Cameroon","2022/06/17",0,3,"2022/06/13"
"1916","CMR","Cameroon","2022/08/23",0,7,"2022/06/13"
"1917","CMR","Cameroon","2022/06/28",0,3,"2022/06/13"
"1918","CMR","Cameroon","2022/06/14",0,3,"2022/06/13"
"1919","CMR","Cameroon","2022/08/31",0,7,"2022/06/13"
"1920","CMR","Cameroon","2022/07/10",0,4,"2022/06/13"
"1921","CMR","Cameroon","2022/09/28",0,8,"2022/06/13"
"1922","CMR","Cameroon","2022/06/13",3,3,"2022/06/13"
"1923","CMR","Cameroon","2022/06/16",0,3,"2022/06/13"
"1924","CMR","Cameroon","2022/06/15",0,3,"2022/06/13"
"1925","CMR","Cameroon","2022/07/27",0,7,"2022/06/13"
"1926","CMR","Cameroon","2022/06/30",0,3,"2022/06/13"
"1927","CMR","Cameroon","2022/09/25",0,8,"2022/06/13"
"1928","CMR","Cameroon","2022/08/04",0,7,"2022/06/13"
"1929","CMR","Cameroon","2022/09/13",0,7,"2022/06/13"
"1930","CMR","Cameroon","2022/08/25",0,7,"2022/06/13"
"1931","CMR","Cameroon","2022/09/12",0,7,"2022/06/13"
"1932","CMR","Cameroon","2022/09/27",0,8,"2022/06/13"
"1933","COD","Democratic Republic of Congo","2022/08/26",0,174,"2022/06/13"
"1934","COD","Democratic Republic of Congo","2022/09/16",0,174,"2022/06/13"
"1935","COD","Democratic Republic of Congo","2022/09/06",0,174,"2022/06/13"
"1936","COD","Democratic Republic of Congo","2022/06/18",0,10,"2022/06/13"
"1937","COD","Democratic Republic of Congo","2022/07/01",0,10,"2022/06/13"
"1938","COD","Democratic Republic of Congo","2022/09/30",0,190,"2022/06/13"
"1939","COD","Democratic Republic of Congo","2022/08/25",11,174,"2022/06/13"
"1940","COD","Democratic Republic of Congo","2022/10/03",0,190,"2022/06/13"
"1941","COD","Democratic Republic of Congo","2022/07/12",0,85,"2022/06/13"
"1942","COD","Democratic Republic of Congo","2022/07/22",0,163,"2022/06/13"
"1943","COD","Democratic Republic of Congo","2022/07/18",78,163,"2022/06/13"
"1944","COD","Democratic Republic of Congo","2022/08/04",0,163,"2022/06/13"
"1945","COD","Democratic Republic of Congo","2022/08/09",0,163,"2022/06/13"
"1946","COD","Democratic Republic of Congo","2022/08/19",0,163,"2022/06/13"
"1947","COD","Democratic Republic of Congo","2022/07/03",68,78,"2022/06/13"
"1948","COD","Democratic Republic of Congo","2022/07/31",0,163,"2022/06/13"
"1949","COD","Democratic Republic of Congo","2022/09/17",0,174,"2022/06/13"
"1950","COD","Democratic Republic of Congo","2022/08/05",0,163,"2022/06/13"
"1951","COD","Democratic Republic of Congo","2022/09/07",0,174,"2022/06/13"
"1952","COD","Democratic Republic of Congo","2022/06/26",0,10,"2022/06/13"
"1953","COD","Democratic Republic of Congo","2022/09/09",0,174,"2022/06/13"
"1954","COD","Democratic Republic of Congo","2022/07/27",0,163,"2022/06/13"
"1955","COD","Democratic Republic of Congo","2022/09/04",0,174,"2022/06/13"
"1956","COD","Democratic Republic of Congo","2022/09/10",0,174,"2022/06/13"
"1957","COD","Democratic Republic of Congo","2022/08/02",0,163,"2022/06/13"
"1958","COD","Democratic Republic of Congo","2022/08/07",0,163,"2022/06/13"
"1959","COD","Democratic Republic of Congo","2022/06/24",0,10,"2022/06/13"
"1960","COD","Democratic Republic of Congo","2022/09/01",0,174,"2022/06/13"
"1961","COD","Democratic Republic of Congo","2022/07/07",0,78,"2022/06/13"
"1962","COD","Democratic Republic of Congo","2022/06/23",0,10,"2022/06/13"
"1963","COD","Democratic Republic of Congo","2022/07/14",0,85,"2022/06/13"
"1964","COD","Democratic Republic of Congo","2022/06/16",0,10,"2022/06/13"
"1965","COD","Democratic Republic of Congo","2022/09/21",0,174,"2022/06/13"
"1966","COD","Democratic Republic of Congo","2022/09/12",0,174,"2022/06/13"
"1967","COD","Democratic Republic of Congo","2022/07/25",0,163,"2022/06/13"
"1968","COD","Democratic Republic of Congo","2022/08/15",0,163,"2022/06/13"
"1969","COD","Democratic Republic of Congo","2022/10/02",0,190,"2022/06/13"
"1970","COD","Democratic Republic of Congo","2022/08/20",0,163,"2022/06/13"
"1971","COD","Democratic Republic of Congo","2022/09/22",0,174,"2022/06/13"
"1972","COD","Democratic Republic of Congo","2022/06/20",0,10,"2022/06/13"
"1973","COD","Democratic Republic of Congo","2022/07/15",0,85,"2022/06/13"
"1974","COD","Democratic Republic of Congo","2022/07/26",0,163,"2022/06/13"
"1975","COD","Democratic Republic of Congo","2022/08/06",0,163,"2022/06/13"
"1976","COD","Democratic Republic of Congo","2022/09/15",0,174,"2022/06/13"
"1977","COD","Democratic Republic of Congo","2022/10/01",0,190,"2022/06/13"
"1978","COD","Democratic Republic of Congo","2022/09/24",0,174,"2022/06/13"
"1979","COD","Democratic Republic of Congo","2022/07/29",0,163,"2022/06/13"
"1980","COD","Democratic Republic of Congo","2022/06/15",0,10,"2022/06/13"
"1981","COD","Democratic Republic of Congo","2022/07/05",0,78,"2022/06/13"
"1982","COD","Democratic Republic of Congo","2022/08/10",0,163,"2022/06/13"
"1983","COD","Democratic Republic of Congo","2022/08/23",0,163,"2022/06/13"
"1984","COD","Democratic Republic of Congo","2022/08/03",0,163,"2022/06/13"
"1985","COD","Democratic Republic of Congo","2022/06/17",0,10,"2022/06/13"
"1986","COD","Democratic Republic of Congo","2022/07/21",0,163,"2022/06/13"
"1987","COD","Democratic Republic of Congo","2022/09/25",0,174,"2022/06/13"
"1988","COD","Democratic Republic of Congo","2022/09/05",0,174,"2022/06/13"
"1989","COD","Democratic Republic of Congo","2022/08/08",0,163,"2022/06/13"
"1990","COD","Democratic Republic of Congo","2022/06/25",0,10,"2022/06/13"
"1991","COD","Democratic Republic of Congo","2022/08/18",0,163,"2022/06/13"
"1992","COD","Democratic Republic of Congo","2022/09/11",0,174,"2022/06/13"
"1993","COD","Democratic Republic of Congo","2022/07/13",0,85,"2022/06/13"
"1994","COD","Democratic Republic of Congo","2022/07/24",0,163,"2022/06/13"
"1995","COD","Democratic Republic of Congo","2022/07/02",0,10,"2022/06/13"
"1996","COD","Democratic Republic of Congo","2022/06/21",0,10,"2022/06/13"
"1997","COD","Democratic Republic of Congo","2022/08/29",0,174,"2022/06/13"
"1998","COD","Democratic Republic of Congo","2022/07/09",0,78,"2022/06/13"
"1999","COD","Democratic Republic of Congo","2022/08/16",0,163,"2022/06/13"
"2000","COD","Democratic Republic of Congo","2022/09/08",0,174,"2022/06/13"
"2001","COD","Democratic Republic of Congo","2022/08/31",0,174,"2022/06/13"
"2002","COD","Democratic Republic of Congo","2022/08/30",0,174,"2022/06/13"
"2003","COD","Democratic Republic of Congo","2022/07/20",0,163,"2022/06/13"
"2004","COD","Democratic Republic of Congo","2022/07/08",0,78,"2022/06/13"
"2005","COD","Democratic Republic of Congo","2022/08/22",0,163,"2022/06/13"
"2006","COD","Democratic Republic of Congo","2022/09/03",0,174,"2022/06/13"
"2007","COD","Democratic Republic of Congo","2022/09/20",0,174,"2022/06/13"
"2008","COD","Democratic Republic of Congo","2022/08/14",0,163,"2022/06/13"
"2009","COD","Democratic Republic of Congo","2022/06/28",0,10,"2022/06/13"
"2010","COD","Democratic Republic of Congo","2022/09/28",0,174,"2022/06/13"
"2011","COD","Democratic Republic of Congo","2022/08/01",0,163,"2022/06/13"
"2012","COD","Democratic Republic of Congo","2022/09/23",0,174,"2022/06/13"
"2013","COD","Democratic Republic of Congo","2022/09/14",0,174,"2022/06/13"
"2014","COD","Democratic Republic of Congo","2022/07/19",0,163,"2022/06/13"
"2015","COD","Democratic Republic of Congo","2022/06/22",0,10,"2022/06/13"
"2016","COD","Democratic Republic of Congo","2022/09/26",0,174,"2022/06/13"
"2017","COD","Democratic Republic of Congo","2022/06/13",10,10,"2022/06/13"
"2018","COD","Democratic Republic of Congo","2022/08/28",0,174,"2022/06/13"
"2019","COD","Democratic Republic of Congo","2022/09/18",0,174,"2022/06/13"
"2020","COD","Democratic Republic of Congo","2022/07/16",0,85,"2022/06/13"
"2021","COD","Democratic Republic of Congo","2022/09/19",0,174,"2022/06/13"
"2022","COD","Democratic Republic of Congo","2022/07/11",7,85,"2022/06/13"
"2023","COD","Democratic Republic of Congo","2022/07/30",0,163,"2022/06/13"
"2024","COD","Democratic Republic of Congo","2022/07/10",0,78,"2022/06/13"
"2025","COD","Democratic Republic of Congo","2022/09/29",16,190,"2022/06/13"
"2026","COD","Democratic Republic of Congo","2022/06/19",0,10,"2022/06/13"
"2027","COD","Democratic Republic of Congo","2022/09/13",0,174,"2022/06/13"
"2028","COD","Democratic Republic of Congo","2022/08/12",0,163,"2022/06/13"
"2029","COD","Democratic Republic of Congo","2022/07/17",0,85,"2022/06/13"
"2030","COD","Democratic Republic of Congo","2022/08/11",0,163,"2022/06/13"
"2031","COD","Democratic Republic of Congo","2022/06/30",0,10,"2022/06/13"
"2032","COD","Democratic Republic of Congo","2022/06/27",0,10,"2022/06/13"
"2033","COD","Democratic Republic of Congo","2022/09/02",0,174,"2022/06/13"
"2034","COD","Democratic Republic of Congo","2022/07/06",0,78,"2022/06/13"
"2035","COD","Democratic Republic of Congo","2022/08/27",0,174,"2022/06/13"
"2036","COD","Democratic Republic of Congo","2022/08/17",0,163,"2022/06/13"
"2037","COD","Democratic Republic of Congo","2022/09/27",0,174,"2022/06/13"
"2038","COD","Democratic Republic of Congo","2022/08/24",0,163,"2022/06/13"
"2039","COD","Democratic Republic of Congo","2022/07/23",0,163,"2022/06/13"
"2040","COD","Democratic Republic of Congo","2022/08/21",0,163,"2022/06/13"
"2041","COD","Democratic Republic of Congo","2022/07/28",0,163,"2022/06/13"
"2042","COD","Democratic Republic of Congo","2022/06/14",0,10,"2022/06/13"
"2043","COD","Democratic Republic of Congo","2022/08/13",0,163,"2022/06/13"
"2044","COD","Democratic Republic of Congo","2022/06/29",0,10,"2022/06/13"
"2045","COD","Democratic Republic of Congo","2022/07/04",0,78,"2022/06/13"
"2046","COG","Congo","2022/06/08",0,2,"2022/05/21"
"2047","COG","Congo","2022/08/05",0,2,"2022/05/21"
"2048","COG","Congo","2022/07/26",0,2,"2022/05/21"
"2049","COG","Congo","2022/08/03",0,2,"2022/05/21"
"2050","COG","Congo","2022/05/21",2,2,"2022/05/21"
"2051","COG","Congo","2022/09/21",0,5,"2022/05/21"
"2052","COG","Congo","2022/07/03",0,2,"2022/05/21"
"2053","COG","Congo","2022/09/20",0,5,"2022/05/21"
"2054","COG","Congo","2022/06/19",0,2,"2022/05/21"
"2055","COG","Congo","2022/07/14",0,2,"2022/05/21"
"2056","COG","Congo","2022/09/24",0,5,"2022/05/21"
"2057","COG","Congo","2022/08/25",0,3,"2022/05/21"
"2058","COG","Congo","2022/09/06",0,3,"2022/05/21"
"2059","COG","Congo","2022/09/15",2,5,"2022/05/21"
"2060","COG","Congo","2022/06/25",0,2,"2022/05/21"
"2061","COG","Congo","2022/06/20",0,2,"2022/05/21"
"2062","COG","Congo","2022/09/29",0,5,"2022/05/21"
"2063","COG","Congo","2022/08/26",0,3,"2022/05/21"
"2064","COG","Congo","2022/08/01",0,2,"2022/05/21"
"2065","COG","Congo","2022/05/29",0,2,"2022/05/21"
"2066","COG","Congo","2022/07/29",0,2,"2022/05/21"
"2067","COG","Congo","2022/08/10",0,3,"2022/05/21"
"2068","COG","Congo","2022/08/15",0,3,"2022/05/21"
"2069","COG","Congo","2022/07/01",0,2,"2022/05/21"
"2070","COG","Congo","2022/09/07",0,3,"2022/05/21"
"2071","COG","Congo","2022/09/17",0,5,"2022/05/21"
"2072","COG","Congo","2022/06/18",0,2,"2022/05/21"
"2073","COG","Congo","2022/06/02",0,2,"2022/05/21"
"2074","COG","Congo","2022/09/30",0,5,"2022/05/21"
"2075","COG","Congo","2022/07/23",0,2,"2022/05/21"
"2076","COG","Congo","2022/07/02",0,2,"2022/05/21"
"2077","COG","Congo","2022/08/12",0,3,"2022/05/21"
"2078","COG","Congo","2022/09/03",0,3,"2022/05/21"
"2079","COG","Congo","2022/09/09",0,3,"2022/05/21"
"2080","COG","Congo","2022/08/09",0,3,"2022/05/21"
"2081","COG","Congo","2022/08/16",0,3,"2022/05/21"
"2082","COG","Congo","2022/07/22",0,2,"2022/05/21"
"2083","COG","Congo","2022/05/23",0,2,"2022/05/21"
"2084","COG","Congo","2022/08/17",0,3,"2022/05/21"
"2085","COG","Congo","2022/07/13",0,2,"2022/05/21"
"2086","COG","Congo","2022/08/27",0,3,"2022/05/21"
"2087","COG","Congo","2022/08/08",1,3,"2022/05/21"
"2088","COG","Congo","2022/09/12",0,3,"2022/05/21"
"2089","COG","Congo","2022/08/06",0,2,"2022/05/21"
"2090","COG","Congo","2022/09/26",0,5,"2022/05/21"
"2091","COG","Congo","2022/06/15",0,2,"2022/05/21"
"2092","COG","Congo","2022/06/01",0,2,"2022/05/21"
"2093","COG","Congo","2022/08/02",0,2,"2022/05/21"
"2094","COG","Congo","2022/05/25",0,2,"2022/05/21"
"2095","COG","Congo","2022/07/16",0,2,"2022/05/21"
"2096","COG","Congo","2022/06/21",0,2,"2022/05/21"
"2097","COG","Congo","2022/05/27",0,2,"2022/05/21"
"2098","COG","Congo","2022/10/03",0,5,"2022/05/21"
"2099","COG","Congo","2022/06/05",0,2,"2022/05/21"
"2100","COG","Congo","2022/07/05",0,2,"2022/05/21"
"2101","COG","Congo","2022/07/15",0,2,"2022/05/21"
"2102","COG","Congo","2022/08/31",0,3,"2022/05/21"
"2103","COG","Congo","2022/09/14",0,3,"2022/05/21"
"2104","COG","Congo","2022/06/30",0,2,"2022/05/21"
"2105","COG","Congo","2022/09/13",0,3,"2022/05/21"
"2106","COG","Congo","2022/05/30",0,2,"2022/05/21"
"2107","COG","Congo","2022/10/02",0,5,"2022/05/21"
"2108","COG","Congo","2022/08/20",0,3,"2022/05/21"
"2109","COG","Congo","2022/07/11",0,2,"2022/05/21"
"2110","COG","Congo","2022/07/04",0,2,"2022/05/21"
"2111","COG","Congo","2022/09/22",0,5,"2022/05/21"
"2112","COG","Congo","2022/07/31",0,2,"2022/05/21"
"2113","COG","Congo","2022/06/23",0,2,"2022/05/21"
"2114","COG","Congo","2022/08/11",0,3,"2022/05/21"
"2115","COG","Congo","2022/08/07",0,2,"2022/05/21"
"2116","COG","Congo","2022/06/09",0,2,"2022/05/21"
"2117","COG","Congo","2022/07/18",0,2,"2022/05/21"
"2118","COG","Congo","2022/08/23",0,3,"2022/05/21"
"2119","COG","Congo","2022/07/20",0,2,"2022/05/21"
"2120","COG","Congo","2022/06/24",0,2,"2022/05/21"
"2121","COG","Congo","2022/06/14",0,2,"2022/05/21"
"2122","COG","Congo","2022/09/27",0,5,"2022/05/21"
"2123","COG","Congo","2022/06/07",0,2,"2022/05/21"
"2124","COG","Congo","2022/09/04",0,3,"2022/05/21"
"2125","COG","Congo","2022/06/10",0,2,"2022/05/21"
"2126","COG","Congo","2022/07/09",0,2,"2022/05/21"
"2127","COG","Congo","2022/07/12",0,2,"2022/05/21"
"2128","COG","Congo","2022/06/13",0,2,"2022/05/21"
"2129","COG","Congo","2022/10/01",0,5,"2022/05/21"
"2130","COG","Congo","2022/06/28",0,2,"2022/05/21"
"2131","COG","Congo","2022/07/10",0,2,"2022/05/21"
"2132","COG","Congo","2022/08/28",0,3,"2022/05/21"
"2133","COG","Congo","2022/05/24",0,2,"2022/05/21"
"2134","COG","Congo","2022/09/08",0,3,"2022/05/21"
"2135","COG","Congo","2022/09/16",0,5,"2022/05/21"
"2136","COG","Congo","2022/06/11",0,2,"2022/05/21"
"2137","COG","Congo","2022/08/18",0,3,"2022/05/21"
"2138","COG","Congo","2022/08/19",0,3,"2022/05/21"
"2139","COG","Congo","2022/06/29",0,2,"2022/05/21"
"2140","COG","Congo","2022/09/11",0,3,"2022/05/21"
"2141","COG","Congo","2022/06/17",0,2,"2022/05/21"
"2142","COG","Congo","2022/07/07",0,2,"2022/05/21"
"2143","COG","Congo","2022/09/18",0,5,"2022/05/21"
"2144","COG","Congo","2022/08/22",0,3,"2022/05/21"
"2145","COG","Congo","2022/05/28",0,2,"2022/05/21"
"2146","COG","Congo","2022/07/24",0,2,"2022/05/21"
"2147","COG","Congo","2022/09/28",0,5,"2022/05/21"
"2148","COG","Congo","2022/09/01",0,3,"2022/05/21"
"2149","COG","Congo","2022/09/23",0,5,"2022/05/21"
"2150","COG","Congo","2022/09/02",0,3,"2022/05/21"
"2151","COG","Congo","2022/05/26",0,2,"2022/05/21"
"2152","COG","Congo","2022/07/08",0,2,"2022/05/21"
"2153","COG","Congo","2022/06/22",0,2,"2022/05/21"
"2154","COG","Congo","2022/08/13",0,3,"2022/05/21"
"2155","COG","Congo","2022/08/14",0,3,"2022/05/21"
"2156","COG","Congo","2022/06/27",0,2,"2022/05/21"
"2157","COG","Congo","2022/06/03",0,2,"2022/05/21"
"2158","COG","Congo","2022/05/31",0,2,"2022/05/21"
"2159","COG","Congo","2022/07/06",0,2,"2022/05/21"
"2160","COG","Congo","2022/08/21",0,3,"2022/05/21"
"2161","COG","Congo","2022/07/27",0,2,"2022/05/21"
"2162","COG","Congo","2022/06/04",0,2,"2022/05/21"
"2163","COG","Congo","2022/07/28",0,2,"2022/05/21"
"2164","COG","Congo","2022/06/16",0,2,"2022/05/21"
"2165","COG","Congo","2022/08/30",0,3,"2022/05/21"
"2166","COG","Congo","2022/07/17",0,2,"2022/05/21"
"2167","COG","Congo","2022/07/19",0,2,"2022/05/21"
"2168","COG","Congo","2022/07/30",0,2,"2022/05/21"
"2169","COG","Congo","2022/09/25",0,5,"2022/05/21"
"2170","COG","Congo","2022/08/04",0,2,"2022/05/21"
"2171","COG","Congo","2022/09/19",0,5,"2022/05/21"
"2172","COG","Congo","2022/06/12",0,2,"2022/05/21"
"2173","COG","Congo","2022/07/21",0,2,"2022/05/21"
"2174","COG","Congo","2022/07/25",0,2,"2022/05/21"
"2175","COG","Congo","2022/05/22",0,2,"2022/05/21"
"2176","COG","Congo","2022/06/26",0,2,"2022/05/21"
"2177","COG","Congo","2022/08/29",0,3,"2022/05/21"
"2178","COG","Congo","2022/09/10",0,3,"2022/05/21"
