country,iso3,who_region,who_region_long,reference_date,date_type,cases
Spain,ESP,EURO,European Region,2022-09-27,Onset,5
Spain,ESP,EURO,European Region,2022-09-28,Diagnosis,1
Spain,ESP,EURO,European Region,2022-09-28,Onset,4
Spain,ESP,EURO,European Region,2022-09-29,Onset,6
Spain,ESP,EURO,European Region,2022-09-30,Onset,4
Spain,ESP,EURO,European Region,2022-10-01,Onset,5
Spain,ESP,EURO,European Region,2022-10-02,Onset,3
Spain,ESP,EURO,European Region,2022-10-03,Onset,6
Spain,ESP,EURO,European Region,2022-10-05,Onset,1
Spain,ESP,EURO,European Region,2022-10-06,Diagnosis,1
Spain,ESP,EURO,European Region,2022-10-06,Onset,4
Spain,ESP,EURO,European Region,2022-10-07,Onset,2
Spain,ESP,EURO,European Region,2022-10-08,Onset,2
Spain,ESP,EURO,European Region,2022-10-09,Onset,1
Spain,ESP,EURO,European Region,2022-10-10,Onset,2
Spain,ESP,EURO,European Region,2022-10-11,Diagnosis,2
Spain,ESP,EURO,European Region,2022-10-12,Onset,1
Spain,ESP,EURO,European Region,2022-10-15,Onset,1
Spain,ESP,EURO,European Region,2022-10-16,Onset,1
Spain,ESP,EURO,European Region,2022-10-18,Onset,2
